article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
698319001,698319,RAIN PANTS,276,Outdoor trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Rain trousers in wind- and waterproof functional fabric with closed, waterproof seams, elastication at the waist and hems and a reinforced elastic strap under the feet. Fleece lining. The trousers have a water-repellent coating without fluorocarbons."
698324001,698324,TERRIER TEE TVP,255,T-shirt,Garment Upper body,1010007,Embroidery,6,Light Grey,1,Dusty Light,12,Grey,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Round-necked T-shirt in soft, printed cotton jersey."
698324002,698324,TERRIER TEE TVP,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Round-necked T-shirt in soft, printed cotton jersey."
698324006,698324,TERRIER TEE TVP,255,T-shirt,Garment Upper body,1010014,Placement print,42,Red,7,Medium,18,Red,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Round-necked T-shirt in soft, printed cotton jersey."
698328002,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328003,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328004,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010008,Front print,6,Light Grey,1,Dusty Light,12,Grey,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328005,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328006,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010008,Front print,52,Pink,2,Medium Dusty,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328007,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010007,Embroidery,42,Red,7,Medium,18,Red,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328008,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328009,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328010,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328011,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328012,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698328014,698328,ZEBRA CF TVP,252,Sweater,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
698381001,698381,&DENIM Boyfriend LW,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs."
698382001,698382,&DENIM Super Soft HW,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, supersoft stretch denim with a high waist, zip fly and button and skinny legs."
698385002,698385,&DENIM Embrace HW  ancle,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"5-pocket, ankle-length jeans in washed, superstretch denim that moulds to the body for a comfortable and flattering fit. High waist, zip fly and button and skinny legs."
698387001,698387,&DENIM+ Skinny Shaping HW,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,19,Green,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
698387002,698387,&DENIM+ Skinny Shaping HW,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
698387003,698387,&DENIM Skinny Shaping HW,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
698387004,698387,&DENIM Skinny Shaping HW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
698387005,698387,&DENIM Skinny Shaping HW,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
698387013,698387,&DENIM Skinny Shaping HW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
698421001,698421,Filippa 2-Pack Dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Sleeveless dresses in soft cotton jersey with a seam at the top and a gathered, gently flared skirt."
698421005,698421,Filippa 2-Pack Dress,265,Dress,Garment Full body,1010006,Dot,11,Off White,1,Dusty Light,9,White,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Sleeveless dresses in soft cotton jersey with a seam at the top and a gathered, gently flared skirt."
698426005,698426,Henry Shorts,274,Shorts,Garment Lower body,1010017,Stripe,72,Blue,7,Medium,2,Blue,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Shorts in a cotton weave with an adjustable, elasticated waist, fly with a press-stud, side pockets and fake welt back pockets."
698435002,698435,Ronny s/s shirt,259,Shirt,Garment Upper body,1010024,Chambray,72,Blue,1,Dusty Light,2,Blue,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Short-sleeved shirt in a cotton weave with a collar and buttons down the front. Yoke with a hanger at the back, chest pockets with a button, and a rounded hem."
698436001,698436,Brooklyn summer cargo,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Cargo trousers in cotton twill with elasticated ribbing and a drawstring at the waist, and ribbed hems. Fake fly, side pockets, flap leg pockets and fake back pockets with a flap."
698436002,698436,Brooklyn summer cargo,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Cargo trousers in cotton twill with elasticated ribbing and a drawstring at the waist, and ribbed hems. Fake fly, side pockets, flap leg pockets and fake back pockets with a flap."
698440001,698440,Marshall clamdiggers,274,Shorts,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"Clamdiggers in washed cotton with an adjustable, elasticated waist, zip fly and button, and front and back pockets."
698440004,698440,Marshall clamdiggers,274,Shorts,Garment Lower body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"Clamdiggers in washed cotton with an adjustable, elasticated waist, zip fly and button, and front and back pockets."
698452001,698452,Doris sunhat,76,Hat/brim,Accessories,1010017,Stripe,51,Light Pink,1,Dusty Light,4,Pink,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Sun hat in woven fabric with ties under the chin. Lined. Width of brim 4.5 cm.
698459003,698459,Resort suncap,76,Hat/brim,Accessories,1010006,Dot,51,Light Pink,1,Dusty Light,4,Pink,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Cap in a cotton weave with a practical flap at the back to protect the ears and back of the neck.
698465001,698465,Jadyn sneaker speed,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Mesh trainers with lacing and a loop front and the back. Mesh linings and insoles and lightweight ethylene-vinyl acetate (EVA) soles.
698465004,698465,Jadyn sneaker speed,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Mesh trainers with lacing and a loop front and the back. Mesh linings and insoles and lightweight ethylene-vinyl acetate (EVA) soles.
698470001,698470,Elena sneaker,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slip-on fabric trainers with a decorative knot detail at the front. Canvas linings and insoles and thermoplastic rubber (TPR) soles.
698470005,698470,Elena sneaker,94,Sneakers,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slip-on fabric trainers with a decorative knot detail at the front. Canvas linings and insoles and thermoplastic rubber (TPR) soles.
698470006,698470,Elena sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slip-on fabric trainers with a decorative knot detail at the front. Canvas linings and insoles and thermoplastic rubber (TPR) soles.
698480001,698480,Otis sunglasses,81,Sunglasses,Accessories,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses."
698480002,698480,Otis sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses."
698480005,698480,Otis sunglasses,81,Sunglasses,Accessories,1010016,Solid,91,Light Green,3,Light,19,Green,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses."
698482005,698482,ED Milk dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Knee-length dress in woven fabric with a round neckline and an opening with a concealed button at the back of the neck. Yoke with a pleat at the back, and long balloon sleeves with narrow cuffs."
698482006,698482,ED Milk dress,265,Dress,Garment Full body,1010007,Embroidery,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Knee-length dress in woven fabric with a round neckline and an opening with a concealed button at the back of the neck. Yoke with a pleat at the back, and long balloon sleeves with narrow cuffs."
698523001,698523,Adina Woven Pull on TRS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Wide trousers in a crêpe weave with a high, elasticated waist."
698533002,698533,Mellin Runner SG,94,Sneakers,Shoes,1010006,Dot,73,Dark Blue,4,Dark,2,Blue,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Trainers with mesh linings and insoles and thermoplastic rubber (TPR) soles.
698543007,698543,Elliott trs,272,Trousers,Garment Lower body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Trousers in soft cotton jersey with an elasticated drawstring waist, side pockets and elasticated hems."
698558001,698558,Ralf trouser,272,Trousers,Garment Lower body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Joggers in soft sweatshirt fabric with an elasticated drawstring waist, fake fly with buttons, side pockets, a back pocket and sewn-in turn-ups at the hems."
698577003,698577,Honey jumpsuit,272,Trousers,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Off-the-shoulder jumpsuit in woven fabric with wrapover, draped bands of fabric with silicone trims at the top. Support panels at the front, a concealed zip at the back and elastication at the sides of the back. Seam at the waist and straight-cut legs that taper to the hem."
698593001,698593,Max sporty set,270,Garment Set,Garment Full body,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set with a long-sleeved top and pair of trousers in soft cotton sweatshirt fabric. Top with a press-stud on one shoulder and ribbing around the neckline, cuffs and hem. Trousers with an elasticated drawstring waist, pockets in the side seams and ribbed hems. Soft brushed inside."
698597001,698597,Summer Set,270,Garment Set,Garment Full body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set with a T-shirt, pair of shorts and sun hat in soft cotton jersey. T-shirt that is slightly longer and rounded at the back. Shorts with an elasticated waist and sewn-in turn-ups at the hems. Lined sun hat with ties under the chin."
698601002,698601,Gun shirt,258,Blouse,Garment Upper body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long, V-neck tunic in striped cotton poplin with buttons down the front, dropped shoulders and long sleeves with buttoned cuffs. Yoke with a pleat at the back and a rounded hem with slits in the sides. Slightly longer at the back."
698607001,698607,H-string basic scrunchy,73,Hair string,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Elasticated fabric hair scrunchies with a bow.
698607002,698607,H-string basic scrunchy,73,Hair string,Accessories,1010016,Solid,20,Other Yellow,5,Bright,8,Yellow,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Elasticated fabric hair scrunchies with a bow.
698629002,698629,Steve shirt TP,259,Shirt,Garment Upper body,1010010,Melange,71,Light Blue,1,Dusty Light,2,Blue,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Shirt in a cotton weave with a grandad collar, buttons down the front, chest pocket and long sleeves with a tab and button."
698629006,698629,Steve shirt TP,259,Shirt,Garment Upper body,1010006,Dot,73,Dark Blue,4,Dark,2,Blue,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Shirt in a cotton weave with a grandad collar, buttons down the front, chest pocket and long sleeves with a tab and button."
698647001,698647,Carlos Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Shorts in soft, cotton sweatshirt fabric with an elasticated drawstring waist, side pockets and sewn-in turn-ups at the hems."
698647003,698647,Carlos Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Shorts in soft, cotton sweatshirt fabric with an elasticated drawstring waist, side pockets and sewn-in turn-ups at the hems."
698647008,698647,Carlos Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Shorts in soft, cotton sweatshirt fabric with an elasticated drawstring waist, side pockets and sewn-in turn-ups at the hems."
698655002,698655,Jimmy Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Shorts in soft, patterned jersey made from a cotton blend with an elasticated drawstring waist and side pockets."
698692002,698692,SPEED TEE KALLE OR Other,255,T-shirt,Garment Upper body,1010005,Colour blocking,82,Turquoise,3,Light,7,Turquoise,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,T-shirt in slub cotton jersey with an open chest pocket and short sleeves with sewn-in turn-ups.
698718001,698718,Perrie Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"5-pocket, high-waisted shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
698718002,698718,Perrie Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,72,Blue,7,Medium,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"5-pocket, high-waisted shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
698718003,698718,Perrie Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"5-pocket, high-waisted shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
698731001,698731,JUNE dress set,270,Garment Set,Garment Full body,1010023,Denim,72,Blue,1,Dusty Light,2,Blue,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Dress and a pair of leggings in organic cotton. Dress in a denim weave with short, flounced sleeves, a yoke with decorative gathers at the front and a wrapover back with buttons at the shoulders. Leggings in soft, patterned, ribbed jersey with an elasticated waist."
698732001,698732,Jens fancy pique,257,Polo shirt,Garment Upper body,1010001,All over pattern,32,Orange,5,Bright,3,Orange,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Short-sleeved polo shirt in cotton piqué with a collar, button placket, straight-cut hem and short slits in the sides. Slightly longer at the back."
698732002,698732,Jens fancy pique,257,Polo shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Short-sleeved polo shirt in cotton piqué with a collar, button placket, straight-cut hem and short slits in the sides. Slightly longer at the back."
698732003,698732,Jens fancy pique,257,Polo shirt,Garment Upper body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Short-sleeved polo shirt in cotton piqué with a collar, button placket, straight-cut hem and short slits in the sides. Slightly longer at the back."
698761001,698761,Patti Dungaree,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length dungarees in washed denim with adjustable straps that fasten at the front. Side and back pockets, a zip fly and wide legs with raw-edge hems."
698761002,698761,Patti Dungaree,272,Trousers,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length dungarees in washed denim with adjustable straps that fasten at the front. Side and back pockets, a zip fly and wide legs with raw-edge hems."
698774001,698774,Gwyneth Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Short coat in woven fabric with a zip down the front, pleat at the back and welt front pockets with a flap. Lined."
698776002,698776,James Biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,Biker jacket in grained imitation leather with a zip down the front and notch lapels with decorative press-studs. Zipped pockets and a zip at the cuffs. Lined.
698786001,698786,Fia Woven Dungaree,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Dungarees in woven fabric with ties at the top, side pockets, a slightly lower waist and tapered legs."
698786004,698786,Fia Woven Dungaree,272,Trousers,Garment Lower body,1010004,Check,10,White,3,Light,9,White,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Dungarees in woven fabric with ties at the top, side pockets, a slightly lower waist and tapered legs."
698794001,698794,Bea Woven TRS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Trousers in a viscose weave with wide covered elastication at the back of the waist, pleats at the top and a sewn-in tie belt with wide belt loops at the front. Diagonal side pockets and straight, wide legs."
698794004,698794,Bea Woven TRS,272,Trousers,Garment Lower body,1010017,Stripe,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Trousers in a viscose weave with wide covered elastication at the back of the waist, pleats at the top and a sewn-in tie belt with wide belt loops at the front. Diagonal side pockets and straight, wide legs."
698795002,698795,Ebba Low Sneaker BG,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,4321,Young Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers in imitation leather with lacing, a padded edge and tongue, an embroidered motif on one side and a loop at the back. Mesh linings and insoles and thermoplastic rubber (TPR) soles."
698796001,698796,ASTRID SATIN SHIRT,259,Shirt,Garment Upper body,1010017,Stripe,93,Dark Green,4,Dark,19,Green,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in satin with a V-neck, collar, buttons down the front and long, cuffed sleeves."
698796002,698796,ASTRID SATIN SHIRT,259,Shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in satin with a V-neck, collar, buttons down the front and long, cuffed sleeves."
698798004,698798,Ambra cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Cardigan in fine-knit cotton with buttons down the front and ribbing around the neckline, cuffs and hem."
698798005,698798,Ambra cardigan,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Cardigan in fine-knit cotton with buttons down the front and ribbing around the neckline, cuffs and hem."
698805002,698805,MIMI Romper TVP,267,Jumpsuit/Playsuit,Garment Full body,1010024,Chambray,72,Blue,1,Dusty Light,2,Blue,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Short, sleeveless romper suit in woven fabric with elastication at the top, narrow shoulder straps, press-studs at the crotch and elasticated hems with a frill trim."
