customer_id,FN,Active,club_member_status,fashion_news_frequency,age
63eb1d099072460a109a5eae1284e2092217257c4bc57373921936a8e6ffcf04,0,0,ACTIVE,NONE,53
63eb5cf8a3aa5b8c1b85721a1c02a7cb13a10e1b149a3c6d5d3ce3c00ee1bb54,0,0,ACTIVE,NONE,32
63ebc195e008ee00383424d9f4d9c22572331b1476fded85376fa2312a9230fb,1,1,ACTIVE,Regularly,29
63ec9a1e66c05c7330e5c6321fce33a3050a1f7567697eb204dc9c55fc142dc9,0,0,ACTIVE,NONE,45
63ecfabede77870939750db2e3a7020dfa3fb11348ebf52caf96d21c8b4caae9,0,0,ACTIVE,NONE,19
63ed7a3809e4b5a7abe6a4430742c2b7bc510079f9fb30f975fe81741ca74dec,0,0,ACTIVE,NONE,27
63ed855b79865aeb7e72a701c22b8c7e0d7b69d84d4b578cbb74d63969610922,0,0,ACTIVE,NONE,24
63edd0a16c6711706620deea8ac339666c40fea27e9f41c2e2ac9a44320bfe85,0,0,ACTIVE,NONE,31
63edf1513d26d994fafc9781a228881ddde2d7e2f564e2b56e714484365f85c6,1,1,ACTIVE,Regularly,29
63ee9d8155331d0955fcd4e92236b9fbc291f955435a51fc6c3d29742fa1beec,1,1,ACTIVE,Regularly,50
63eeb0d87712275ea17858172ca957db4a8f703a754e7f18df6aca125159e6fa,1,1,ACTIVE,Regularly,24
63ef323ac5ac1bde098c9b614fccbe6053679c06a4e56bbfacf1cf7c93cbb3ca,1,1,ACTIVE,Regularly,25
63ef4bfd9b14f4b516089aa9b50d8332683e07c2d3cf6ae523da6f41298db5a3,0,0,ACTIVE,NONE,33
63efaca3e71355e32ed7ddf679b52ae2c966d1e8fcc4dd1f3dcefee60006b8eb,0,0,ACTIVE,NONE,34
63f0b9c77d565eded31c7d719d7fbafea564611c5919b847a95784331d4c22b9,0,0,ACTIVE,NONE,3
63f194510e55564f809c269ad3484e108c5a5a1e66833fead4111e1f77931fd3,0,0,ACTIVE,NONE,30
63f28eb3ad2991dbc0162f03014c18b6e0dc415057c7d2902d2e4ce6b22c1115,0,0,ACTIVE,NONE,57
63f29fc577771691c9ae0e3b06a2e9eb78fb8983a93085e553f49dc46a1bb4af,1,1,ACTIVE,Regularly,29
63f4c2c95ebfac768844a0f8750bae56842a57b51548896f68a89300af3acd41,0,0,ACTIVE,NONE,49
63f4d27268eb5de69b065705050bd7abb97e4c628170683556f3ab5eed4251c4,0,0,ACTIVE,NONE,54
63f539534bf0233699d8c89f7720aa1d9e26440a39026833a4779f9d04cd702f,1,1,ACTIVE,Regularly,29
63f587c88d0043cdf5160a0bce2b50241bb8703a9f62864b73c2a1df9c6e619f,1,1,ACTIVE,Regularly,55
63f5c87e0a1f171e21bd9936065fd6bafff5f5a6a59faad8675e7306f3a1a4d7,1,1,ACTIVE,Regularly,49
63f5d46c5ad3300240dfe70c1d76b4bae439ed84ed33e14b8f6bef6533547c46,0,0,ACTIVE,NONE,30
63f8173b620eff63f60387eb0c861b56b8c5f27699ca0a10e9375f169e045a5e,1,1,ACTIVE,Regularly,55
63f8a465ae81077fcdfe79cb58c76ae84b16c91348ba244132d19e66b4bc5508,0,0,ACTIVE,NONE,20
63f8e8b2971bad8840df53f4361c69736d2695f19791933b5397f2564e27bb38,0,0,,NONE,29
63f904f67203fa42dfd48573e263cad19fda2af8cd7540d4b1394938f25e6558,0,0,ACTIVE,NONE,29
63f92ed483696607aa360f34e0796b6a2208500f0c3653854d8a333145712e57,1,1,ACTIVE,Regularly,23
63f955ec85e21f5b1c559912c38e7314fffa64c14e77524de114741abbc1fd8e,1,1,ACTIVE,Regularly,67
63f9a72c7b6d1f8441354332f85a64d312effd2cb6cee51726d8dde45dce7416,1,1,ACTIVE,Regularly,55
63f9b6f264c810c19aab5cf32d677f88dbfcc061c619dd2a9c9d745e57d5ae3f,0,0,ACTIVE,NONE,19
63f9c0790d5fcac5609b1fdbdafeff1bd8ad3c54c3a13338aa5ac4201c8ad035,1,1,ACTIVE,Regularly,39
63f9f24870db13cd31c91325a9e3ff1507401eca952e2c4db5c1db06ee6466d8,0,0,ACTIVE,NONE,22
63fa31660c0bca133f359604db4d6f978f842dc6396d91bedd1321b179fdca8f,1,1,ACTIVE,Regularly,46
63fb0f39dd9397f9cc9f411caec0208491ef06ffc8920b7888768c6dd4874abc,0,0,PRE-CREATE,NONE,31
63fb2b626c6a528c7c124d0e300e6fc1cd450ea84f25d2a65eac6f3eaea1e12c,1,0,ACTIVE,Regularly,63
63fb4fde6893e049b73c96b6eeb4718a1442488246689a168a67ce4e6a437bdd,0,0,ACTIVE,NONE,24
63fb51ed9498461bcd2af4f4cee32af958472e21851ae52b1fcc4c9d6c97585e,0,0,ACTIVE,NONE,33
63fb810460a4a6337a1a213712c0edb22543cd5b88dee515fe623bc3413460df,0,0,ACTIVE,NONE,54
63fba8b8e8f32b54a60fc8a3145eed0c1d2b39a04c2718bb4e75e27fbb47918f,0,0,ACTIVE,NONE,24
63fbea83cb7752336d1d193520bd984803a9177667ea5d55ba67539a3a16f4b9,0,0,ACTIVE,NONE,25
63fc3272fcacd5973bcb39654098a1ea7406fa420c2066067b470e8569b532c7,0,0,ACTIVE,NONE,25
63fcad5912a743f5eabc2c713ab9fb5541744a1187b3d1a01ffbe57a356ba6b5,0,0,ACTIVE,NONE,24
63fcf4c4f500498d6245333fc32acb2e28d1eafc7afc8cfb6e4b884a0e6ce68a,1,1,ACTIVE,Regularly,30
63fe3507e25c6208010c1f9b631c90f77d7e1bfe659acb78b36b5b2b2f235284,0,0,ACTIVE,NONE,57
63fe4e50ed9e57c358680b523d4f29c703ecfdefeda97b3e41374d8dc0d6fb2f,0,0,,NONE,31
63ff6af60aeb6340091d7b2918f1379907dca47d826519875b1ffa444465138b,1,1,ACTIVE,Regularly,58
63ff8d1df45b0789f798c856b88c0d04b16e4d33ab0f394e2ae122ea878c2285,0,0,ACTIVE,NONE,130
63ffce9df233d558f11aa12fd6239566af2ab89f709bd0d10e75061b4867e9e0,1,1,ACTIVE,Regularly,46
6400bba9e1002b5dc77e63842110127fd9818cdc63b940aef48c5fadbebc3088,0,0,ACTIVE,NONE,22
64010b84eb07369a643ddf00e2aa0d68678ee09a6cfa870f8bcf067d30819542,0,0,ACTIVE,NONE,27
640176e7470afb4fcabda10e05e9754891334479931054dfb3d0e4a631ec4f3e,1,1,ACTIVE,Regularly,52
64018669af907af95f19ca811fa8e41550b482c32b7f3ac715a20f88721cd661,0,0,ACTIVE,NONE,50
6403a5849b15481e2c15e12b07e748693f46f1747447f9f4ee2ab86d278820a1,1,1,ACTIVE,Regularly,20
6403e1adab0d0fbc0f9b0687768f7014dac920fe1fef6e937c711471ec107a8e,0,0,ACTIVE,NONE,51
6403fcc557244a0f1b42bb20b17326c60f4d973c50e8deccff76c2fbfa35a448,1,1,ACTIVE,Regularly,51
640428c047bcd1396cc952b102eb2929a9afbd54441c2f6061a40b5a67c711d1,1,1,ACTIVE,Regularly,42
64042a6c974a2029967ee8b8785bebe5f67398b2092d2fef5c88dec760409475,1,1,PRE-CREATE,Regularly,60
6404ef07c4a5effac6c25b8da7551d736bd6b9658bf52de3000494c0b55af4c2,1,1,ACTIVE,Regularly,48
64054cb8c0abace3899e30cbdc0362bb49f01df9859fb436db04ff3b9808a9b6,0,0,ACTIVE,NONE,47
640663f41eeab27407ca7141763fa3de566f1b400a6436b52f5981590311608d,1,1,ACTIVE,Regularly,26
640691afe429eb5aa0ce481127fe13a3776f9faa4d00081074263789acc31026,0,0,ACTIVE,NONE,34
6406fdae58cdf8c82763480559c2ba6b03c9d68731737a0ad06439b3f10a39e4,0,0,ACTIVE,NONE,23
6407db063806a5e679d23b18e8a4aa7a1f7bca9f0599e542243a034e971d028c,0,0,ACTIVE,NONE,21
6407de32c02f261f3325000c5eac042124cd0bb548001063032e216ad960bf24,0,0,PRE-CREATE,NONE,36
640993e1c3447862a76f1936525a3bff968b1e1f3fa5b64b61abba92a1979dca,1,1,ACTIVE,Regularly,52
6409b953d8619c8f117516565624a65cc51016a5677df0e9802f7d2003064d7d,0,0,ACTIVE,NONE,20
6409e3368b94b42d45624b3383f013b16e149ef13468890157678af90c069e69,0,0,ACTIVE,NONE,53
640a77e5af61a6be29642a3c94cb0ae82f554e4c0e3bb7fed7dce938ccf87536,0,0,ACTIVE,NONE,25
640af5ce99d3146a40744b9629d60d799b4a4ffeae4d3ba8bb0f80e69180ef4a,0,0,ACTIVE,NONE,42
640ca67659bc405229afe2f827bb041480f8f9c2b64fc53401e4e8655402303f,0,0,ACTIVE,NONE,46
640d09b9d9b9d15b951b863835a21a1452acac9d3349d6f62c8a6dc849be2c93,1,1,ACTIVE,Regularly,29
640d6071cb9c5928af5a9e2c8cbe105a91944306519814df33fb3a883df562ec,0,0,ACTIVE,NONE,46
640df0c84cd653ae63db6b7f55d8f6d3a82c02ad5c3679d560ac3240001c44a0,0,0,ACTIVE,NONE,26
640e7dc46fdfabc4bd7b026bc3f8e4e5caab421c3753666d859e363159840e2e,0,0,ACTIVE,NONE,54
640ebbbea494494ac14a31fece2e650eb04262aed8a96b56b3e41a1df96d103e,1,1,ACTIVE,Regularly,33
640f2d5cf7f3ed8869506f5f9f908828c9799b458c33f5edc5aaacbfcc6ac1b1,0,0,ACTIVE,NONE,24
6410b4b53c8cf2f90f220934058ed7dbac7a24504fa9f0649d0cb69f1a3ce675,0,0,ACTIVE,NONE,29
6411702cf3487bbd2dd986d43ee2c37fa561f16364ab6a70f601204a7341bf13,1,1,ACTIVE,Regularly,41
6413ae35bfa5f5586b7b66524f1a4971d2b580326d6e3fd0b485e630c2612b7b,1,1,ACTIVE,Regularly,54
64146414df31de8898791823ecf48bc589c68340f04cee9812d33b30f66a8ef2,0,0,ACTIVE,NONE,26
641465a5ad4ae5b310096945c64fd1aec5621f50d6790a23dd4268a398eac8df,1,1,ACTIVE,Regularly,48
641467932e1e9f7da1e5c11dd1d92897d2198c975142f1ca0529405b23090f25,1,1,ACTIVE,Regularly,36
641566e02d186c95b012540f77d094c6cf8d90eba03194dae005049165370c3d,1,1,ACTIVE,Regularly,63
6415ababf874344e5ff7a5025fc08599b824ef490cfad0f047184fccdca37822,0,0,ACTIVE,NONE,33
6415df5421614be74874512d6bab4263539f5355947e5890eb51b6e65d6f9452,0,0,ACTIVE,NONE,25
641786e520482a845bd5d22639e58ab7e7a19e7dedfe40359a2c53ec4dec81ac,1,1,ACTIVE,Regularly,23
64179a248aefa1ed7c3755c37ee91699e1108eaba9142dc765c09dff076a0aff,1,1,ACTIVE,Regularly,28
6417f0b7b7c5a874e502c6743731a503849f9422abfb46fd40dcb40f54171e25,1,1,ACTIVE,Regularly,29
641806967acfbeb77e70a24ebade4ec889ddf444f4affff7e788e3baecedc266,0,0,ACTIVE,NONE,30
6418c88f9afd7c7304c1eec8c6aedc4f53ac4ab6054c8bff7170bffc205a1d2f,1,1,,Regularly,40
6418f728f447120422cb99017fe69c796dd6c25d22758bfa2619d53d858af4ce,0,0,ACTIVE,Regularly,35
6418fc0c6bfcacbd3746364bcef020b22e46570b126f95a943306e88d7d2aeb9,1,1,ACTIVE,Regularly,22
6419de6b6e866967c7087457268bd05abbc24dfa6b6ca709caf03902b0ee89fd,0,0,ACTIVE,NONE,22
641a2ceba5acfd2fa0b83335cb24337155d79e746308eb1876ba817bfe0f9be3,0,0,PRE-CREATE,NONE,54
641a59aff760046e52cb8b55a16e05604bbdba94093968f26f18565aa14d5d38,1,1,ACTIVE,Regularly,32
641a925efc51704b2f109681843c550227e4275b2d2c235abdba7253ea5ebeae,1,1,ACTIVE,Regularly,23
641ac089d773289ac093893e333edc9684847e8f508aa44145b9d8c0a7490174,0,0,ACTIVE,NONE,52
641b9e58559e185e254ca7716f7151eaaa6e83da87fa4e2784e9e361892c6d5f,1,1,ACTIVE,Regularly,27
641c38c08a8bd2f0df6fe5f37ac64f344f2a2a0a9cadb53cad94e9bc9b81781c,0,0,ACTIVE,NONE,20
641c531d2a940173d5de53bdbc812dbdf01c4b12ab63aeca89c1fa8a3497d9a9,1,1,ACTIVE,Regularly,62
641cc605512a1529846e3795e740a1a89f31f349dba9ad7a8e6095cd8e008516,0,0,ACTIVE,NONE,52
641cd42ca31c09246c6ac3050fb94d88fddf55ba3564d7c5cdaf0fecd812afba,1,1,ACTIVE,Regularly,37
641cdae218ba5431bfaed29526127c79fcec1731b2ce8f86e748695e58cc42a9,1,1,ACTIVE,Regularly,59
641d9ae3286c563b7316f0ae6ed8f208c41df62b840e4067d67137c4e10672a0,0,0,ACTIVE,NONE,49
641df13d2aa243f066281a0f790309648fe0443d8da8913e49ea23bf8f11cc73,1,1,ACTIVE,Regularly,20
641dfe3b6d784bd60a48654dfa9612357981dc29d20e1f74162433bc3d3440d5,1,1,ACTIVE,Regularly,56
641e6f3ef3a2d537140aaa0a06055ae328a0dddf2c2c0dd6e60eb0563c7cbba0,0,0,ACTIVE,NONE,44
641eb7a8049f5091d489a36f13b8bf1241aa21d313f2164327d26d1c1a167214,0,0,ACTIVE,NONE,7
641f3b74859087f3d6a0bf49362e21ac222b1a3509dca39bf93005ad269642b5,0,0,ACTIVE,NONE,35
641ff2d71256d49d278bc4de1e371178c25c2d1161d499ed7b8eca4e70a8aca2,1,1,ACTIVE,Regularly,31
6420dbb13d0daa7410e0e064ac06a8b12cf2ff882c94393404746ed265f496b2,0,0,ACTIVE,NONE,44
6420dd7f87bd452a6a1036b0b739a757adb01a611557d969f3c0ec948bf5fd07,0,0,ACTIVE,NONE,30
642245969d4ba1dec5211062d79070f503a4b9ea1725f4d43af7c478aba01b98,0,0,ACTIVE,NONE,40
6422a3a776f6eb2b18d4f22632c2281385b7c3309ea0614ccda909cad8816a65,0,0,ACTIVE,NONE,25
6422cdb6d56feac80ef6a89a734bca0dab393a31008afa24114e9ff538c9ce0b,0,0,ACTIVE,NONE,32
64233a10d2a4af1b1c67393332903e4ac71078c39140d5d23159f4925f0f3c33,0,0,ACTIVE,NONE,52
642362c45e3bcbd119b027e0e7fc121f4c7de44ca00cf2c29efed3e1ddef8ecf,1,1,ACTIVE,Regularly,21
6424e208f6d24b50fb3543f0cef203609b4e6fe20f30e696b2e631cefd9a5ff4,0,0,ACTIVE,NONE,22
6425670764bf5e5af3d323534344cccc3621de3d2aa5ac64efb41e7bf1f96204,0,0,ACTIVE,NONE,50
642576f8f72cfb43490d26118baebb4f114ae89c45ab1732b335cb077701928c,1,1,ACTIVE,Regularly,42
6425951c865e7cef80aae3ce91b55aaf8c783cee05b0c020736bf7670870923d,0,0,ACTIVE,NONE,21
6425c7f906fb75a768a9d23b4f58dcb2a11f756024c1501765f2404f88f70a02,0,0,ACTIVE,NONE,49
6425cc8c32a1e2157cc9b16f2d9a42ae011c4da44f0d65a6a840277b765e2b80,1,1,ACTIVE,Regularly,48
64270e39fe564dd35189d4b56647f1fe7efc3e780512d645d58906252f4a220e,0,0,ACTIVE,NONE,51
6428a1fb2793dd1c5acb954c83ac7d4b92ae4fbf8218533a2889ba9247222737,1,1,ACTIVE,Regularly,70
6428fd42ae52ef7b3c9a4151cdcec0834587c2ad6844f97f1f638cd725a2dbc7,1,1,ACTIVE,Regularly,65
6429509e804986d9cd969041c9e1127dc38f05d803d398c54c5799c1243b8f77,1,1,ACTIVE,Regularly,43
64296f06a9418e7f8233da086ba04a44cd7c6fea7ae427c8d6919ded79b1016a,0,0,ACTIVE,NONE,44
642992d13c58698f23e812cb1d28699ef40789067ee0300f8a327e5615c4ac9a,0,0,ACTIVE,NONE,23
6429b20c25f1a73bbda4c5d8b72674032151ef7780a879136564ca5f18dcba70,0,0,ACTIVE,NONE,41
6429fb37cf1da610868b0a66d49db87519cc818c28b222351de14a5ec35b6fcb,0,0,ACTIVE,NONE,32
642a8441d5ac8b0f7aec69939a2d9758ed8d359215cfd49906e9b966c088b4c7,0,0,ACTIVE,NONE,29
642ab2245695607dca4c3ae06f6f2cdaf2ad0fdb2034649e2636694ca8570c5b,1,1,ACTIVE,Regularly,62
642ab58211b7a7c52a033b28fc67194da6f07c947af7bf64de1e05d8e7265ce1,0,0,ACTIVE,NONE,51
642bdb148ff4c666e11f3d549f5eb1a1d237eaa26f7d59af2afd5b8a8f9d3a32,1,1,ACTIVE,Regularly,23
642be3e528281ef21772794a103c27a2579a6269bc429deea77a91362c9b76bd,0,0,ACTIVE,NONE,65
642cdac2c71345e48befe9815f73334eb46e3377316d0248ca3baa4445c69294,1,1,ACTIVE,Regularly,36
642d2192d11883b9b1b5973c85d8de15e194b54a35718a85a16c7c40112b5777,0,0,ACTIVE,NONE,34
642d4010e233aaa6b8841bafb2b468afa4191131c29ef950b9fc35192ee51d78,0,0,ACTIVE,NONE,20
642d7039ce711d6edcbcec7492db26508040ef7206225bfd201b6ddb4b18b05f,1,1,ACTIVE,Regularly,30
642d9c38bc6313de4b83694b286035fece2b3bad2ac21143929c42452f39377e,0,0,ACTIVE,NONE,27
642dc2a382e705c55f248a9c59a826604c8bf541290c7e093693079940a35857,1,1,ACTIVE,Regularly,36
642dcde045dd8ecb2228977fa6d60039765f991e925ae052d6ee34454c8bfae7,0,0,ACTIVE,NONE,18
642dcefe3feac05004d479636f18a0e36d701557af79c15b7439592cb83cecb4,0,0,ACTIVE,NONE,30
642e7d5b4739f7bf9a195deb12acb91f3fa8323112f915f43e12f5407b8cc847,0,0,ACTIVE,NONE,38
642f7051dfd95b7218fb82a7064f75aa14190f2b2dbac894e61a0a4b484ead1a,0,0,ACTIVE,NONE,24
6430b7d21cdf73d64faec1ab9298781f29ad7c8ec1c85377ad02f24046849d29,0,0,ACTIVE,NONE,21
643119c091da68f0763b5407a93a32edcc14210e977419b618b2dfabfe484a14,0,0,ACTIVE,NONE,56
64316d9f72952508d1e29e4c7d115821edbe25305cb42f49450229b29a004552,1,1,ACTIVE,Regularly,44
6431c2711ef31729004f977c9e75ec35582085b9feadabe47a7c12c99db4ead3,0,0,ACTIVE,NONE,29
6431f40d8ddd2d234b75a7c6df1a6dfcee9721e999105542366289bec1e8edfe,0,0,ACTIVE,NONE,25
6432e216ef521b44f777972777d6a6d2db761a713d8fe4474932b7c17674e94e,1,1,ACTIVE,Regularly,70
6433f94cc16c4f69587a1dc8bfa8126d16345153d07001ec7ce04e3d7926d30d,0,0,ACTIVE,NONE,30
6434aae3a2f55c70dc1cadfca3353be748e7dd2891110bcc6ce454047825f297,0,0,ACTIVE,NONE,7
6434e0df6bf0cd92ca000043e2f253dec2043eccca9680c4a92716712b45b779,1,1,ACTIVE,Regularly,37
64354c2d06886811a78246bc8bd84ecc4e2c42cc3bb2a0c70a95655be3ca58f8,1,1,ACTIVE,Regularly,50
64358362d62bc03577465a3db96311a520963a7f856018d998dbc33d6253744a,0,0,ACTIVE,NONE,51
6435d6f3687fe248a39de3a21a667a9ea62035e7ba3c6ce353bc49b64a89d604,0,0,ACTIVE,NONE,43
64367538a4c4cbef7d2add5963a30bc18807f4372d0fe7462fb2e14509a185b5,0,0,ACTIVE,NONE,19
6436c7e47dcda4a41117784faae6a5316aa078181f68810393f8f8d5e0de2016,0,0,ACTIVE,NONE,60
643777cb5477d58966a7b27056a9c474b8db446c8777cf7403908feb63a917f4,0,0,ACTIVE,NONE,31
6437e1ba52bf910d8d7e74d296d1ba928d81c290634546bbb70fde35e4c68e9c,0,0,ACTIVE,NONE,23
6437e69448ae446120187b41e388f11313e688ed4614291d3075af7272a077c0,1,1,ACTIVE,Regularly,47
6437f9d1653a71eefb75e5e563f336ab55c3b6670914daddcf601b446cb95a70,0,0,PRE-CREATE,NONE,45
64381b03c767e3d15275180da24a802f284ebed63b0ac02978f0986ac1e01c08,1,1,ACTIVE,Regularly,41
6438e6ba2e270fcc59fd866a031ed35ba97146b17cb5201a6376996b5d4143c8,0,0,,NONE,38
64395baf8fd6f4a8c05352e6fe10e6bc696abb912f20b8b106301322a53ecc5a,1,1,ACTIVE,Regularly,30
64398b1b2f5b9659c1c09f1080030882070d928aeb113067c914753391af9443,1,1,ACTIVE,Regularly,3
6439f97509fd9b687186e5100fc2aa072911d02d805be6a93102002efeb7853a,0,0,ACTIVE,NONE,21
643a94c2e3198b99ec2381f6a97f0e9423b3c07df8ed5fd006742fdc386ad277,0,0,ACTIVE,NONE,26
643a9ba08f22a6c566d1cb30d62ae8b1a965b11fba60b331e5d01f0c831a30a0,0,0,ACTIVE,NONE,23
643ab8e06d21eebd630bc02284014c352cb20c5a45332ca53fca23a10a852357,0,0,ACTIVE,NONE,26
643ae0f9127c85b9cf434445214ba6073ae894c16be45237e4e11cb7ffabe55c,0,0,ACTIVE,NONE,24
643b82aa5351f1e4eec11a674d7ece754b07471a0ce58d599d71946549a9d562,1,1,ACTIVE,Regularly,52
643c5661bf9f4f7fc01bd197640dea2a4dcf75bf82437a2f4a424b743eb66230,0,0,ACTIVE,NONE,38
643d23932b5270d4debfed51986db6ffe3f1abbeaf454ae59435372fff14b6b1,1,1,ACTIVE,Regularly,26
643e2cc9ab360e600b03c8dc05460056e0ebf9b45fa6ba7a827e05c09c78b5fd,0,0,ACTIVE,NONE,28
643ef1f7722f066e54466386fb000c0a7312a0744fb167378762f9b55edf41ff,1,1,ACTIVE,Regularly,73
643f4c0373cdc2afc09d21531528ca6da2cee2c5535256cd877d894eb65a0c28,1,1,ACTIVE,Regularly,26
64408e5fd9c80f9c5a394bdb012363945071c95bd30805d9958873c68578be0c,0,0,ACTIVE,NONE,52
64421c2039de7c728fbb18219d44614ac806c00aa1cb49ee8a82a1b82082bfe1,1,1,ACTIVE,Regularly,34
64428b5ab8326cc0c7db07dfe88b54191d3398379a6c87a152fdba0de5364cca,0,0,ACTIVE,NONE,54
644486d11346771b9ba03301041a5504f16f5a749abcb710896d423226342dc7,0,0,ACTIVE,NONE,25
644498f574a8c2d7aca09be07b39b8e3d1523e8b67305dd88a19d6981e94b0db,0,0,ACTIVE,NONE,39
644550bb75c817d09969e0c6da571c45660af09a289a5f716cb608ed6f522e04,0,0,ACTIVE,NONE,29
644582afdd713cd3bab3a4166cdb149cff7be735e372405532d8870fca92783e,0,0,ACTIVE,NONE,36
6445f577f112eacf8452a296a702f5f0ac94ca2199ea64e4008070665b4ba786,0,0,ACTIVE,NONE,32
6447e0f682822b5fbdb7adffe0e0c20df581e0105dfcc1d92655ea04eae5971e,1,1,ACTIVE,Regularly,23
6447f8bf2edd14ae1791721b1376416f06a91ad51585da29acc622efae2895e6,1,1,ACTIVE,Regularly,23
644b0cd59a412a2379cf0b420857ee9743dd731d816ec3eed48c605e11679c89,1,1,ACTIVE,Regularly,40
644c712d22de0831dd9162d64dee283b5002076ee31d450ce17d456cb0d84ccb,0,0,ACTIVE,NONE,25
644c8a55ab43afef80f120ff37f66e43be78c6f6ed3b7f5115dabc7a544cab74,1,1,ACTIVE,Regularly,23
644ca9bdb68e082aec2e0456b79850e2662a9e6139b7d6284443fcc9a4c47341,0,0,ACTIVE,NONE,26
644db4baf3aabe0a4160ae597865e9b186fccaa4b7c5e1e65223ba72e874ddd1,0,0,ACTIVE,NONE,47
644dc8c80e245f6acce74dd30ca76fd061944c31aab9babf1962afdd662cccbb,0,0,ACTIVE,NONE,38
644e722bc6e4fce2e7de031feda6671aaca4173c554036d7828ffb623828f188,1,1,ACTIVE,Regularly,27
644e8821478de2384be3bdd8262a83a683475e2bab264acc2f91281e67ad691d,1,1,ACTIVE,Regularly,19
644ea877d66e338fe7f7d08c170f4b034530e929307e256c93d6de314af863c4,0,0,ACTIVE,NONE,22
644ee61419b8ec84d5f9c8a80be13c7d889a286dbbdcd307c1bcddc672644f93,0,0,ACTIVE,NONE,27
644f8d965320d3a4ab0ddf1ed5fa9628f08ffdfa26d4790be2b3ec0ba2350ad5,1,1,ACTIVE,Regularly,70
644f8fc1954e2d153227b04a469f85009d236d7870d1b1b4e2c37a917214b7a4,0,0,ACTIVE,NONE,57
6450bbc2cedbe9fe8dc69f089f8d5dd07ee2bcad9d9b912350921037ec6ce2c7,0,0,ACTIVE,NONE,34
645116a2c3c9a1ae26878d8683663ea204338bb314eb8283d91e184fdafafdae,1,1,ACTIVE,Regularly,25
6451503f35c50c06a8750c24bc772d22d1178d20b09c75ffe194f6d67c82bf68,0,0,ACTIVE,NONE,26
6454751d7b1372ebb569cd3c80d983656fcd8badbfe5bd904139947db6c4ee86,1,1,ACTIVE,Regularly,47
64547e223eb8ea6fb01eab2d18f1af079015192d06e6ddef71deab4e1b5d4af1,0,0,ACTIVE,NONE,26
6454b282e30260ca984f29df3dd04f104001e1c00412d27266ee5e878ff154bb,0,0,ACTIVE,NONE,32
6454d7bcbfe95bf59b7079c87071189d387ffca5cd946ebf073d31540a9ef872,0,0,ACTIVE,NONE,53
6454d8fa83cb5ec741cdae6bd459d509334608eccb019ad3241474cced1b25e2,0,0,ACTIVE,NONE,47
6455350df762866919a64ff0b2498952221443f96ff72d2460f042ceb0d17d4b,0,0,ACTIVE,NONE,22
64559523edb2f398a2fd370ef36dd2e145c436183680173cc11d5c206f05a356,1,1,ACTIVE,Regularly,64
645610deb78b249e85ab3b83cd3703f6a82d3601b244a0349ac9b9776a15040c,1,1,ACTIVE,Regularly,77
6456b6b498159916e56a19b7a9e95ba038e9deda87a9cd7ec27f55847ae0d8cb,1,1,ACTIVE,Regularly,33
64577a4fc6c8b468c5f02c1f8eea9ec452a52a188671ecb36e1b3c4d2c18cc08,1,1,ACTIVE,Regularly,24
6457f5676ce8608699895d03018846bc1c857b36447636acb87dc54bc9cfd21f,1,1,ACTIVE,Regularly,27
6458e46e3fed3b15030eeeb7416c8702122d01e305f19e41d9df93493991bd7b,0,0,ACTIVE,NONE,29
6458f5c3cfa3bb1180a52bb52ae33cd8d5395b21cd7a81538d695c8ed5a47553,0,0,ACTIVE,NONE,28
645965cc12255ab2d321af2992c7c2ba8f0de12d12aa0c8fff04053dede5f254,0,0,ACTIVE,NONE,25
64599c47a7450004b16014eb4b54a3cc31fe2e9ff96508bb912ec0467d6669d1,0,0,ACTIVE,NONE,26
6459ab00f6ddecccc70f15f8f6a34d695be0af58168a0590b4c44e6507509c84,1,1,ACTIVE,Regularly,21
645a96321afa14a3dcbdbf1d6a4212d6e9f705d60c7dabaca8694014ee7a7499,0,0,,NONE,30
645aba4dff6349f922c0910d34352f4a773c433aa175b4fa13eae3f64ac01a42,0,0,ACTIVE,NONE,52
645abaa052bd8fa2b2f6bcd9ecf7a5c46d65f048bb1d3f9b7e297de32b98a4c4,0,0,ACTIVE,NONE,26
645adba99f168ee5d4490bfce24f448743d04acb3ca9d900197430232279927e,0,0,ACTIVE,NONE,52
645ae6471cc4ae4dc54af00d742011dc669fdc68b9e3da3378c265a1387c11fb,0,0,ACTIVE,NONE,26
645c3fe993a6f1600ac39b2829031682496488170aed8ff35a9743b341f242bb,0,0,ACTIVE,NONE,21
645f1b80db3eced070e99eb6aead0b0a6a3236b479cc671872674684a18c7450,1,1,ACTIVE,Regularly,23
645f3e2ace4878847ce8884c3fef244e894eeb7ff1ff15f5046b139cdd4129a5,1,1,ACTIVE,Regularly,46
645fb11c02009560fa0576f2bfe9f7aeb82e2915066e16484978f59546ad0a94,1,1,ACTIVE,Regularly,23
6460940719724ff5956ea4340cdeeae606a3522daf56846b7777e35e8f8b4d29,0,0,ACTIVE,NONE,29
6460ebfc62b48fa435e16865832af77b088500a399c8fc9d4643b2dc5a6f6390,0,0,ACTIVE,NONE,24
6461640464cd55ddce5f4f83230a61a7263937654cfbb5d3db6b282a20e5d161,0,0,ACTIVE,NONE,55
6462bbc580e92227028650149ca9034afecccbe67ca2ebef7f2ffb1f9d5dc963,0,0,ACTIVE,NONE,53
6462e2b4ed63694d8422822e9e9ee939e167f5fc97a093d34949f4d52fcf33cc,0,0,ACTIVE,NONE,26
